company_ticker,score_component,score,confidence,category,justification
FTFT,moat_network_effects,2.0,0.5,competitive_moat,"Consensus from 2 models: llama-3-70b: FTFT's products do not exhibit strong network effects, as cust..."
FTFT,competitive_differentiation,3.5,0.75,strategic_insights,Consensus from 2 models: llama-3-70b: FTFT has a unique value proposition based on its technology an...
FTFT,red_flags,3.5,0.7999999999999999,strategic_insights,Consensus from 1 models: llama-3-70b: Based on 2 identified red flags with average impact 2.5/5.0
FTFT,moat_economies_of_scale,3.5,0.8,competitive_moat,Consensus from 2 models: llama-3-70b: FTFT has achieved significant economies of scale through its l...
FTFT,key_growth_drivers,4.0,0.8,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 3 identified growth drivers with average impact 4.0/5...
FTFT,platform_expansion,3.5,0.8,strategic_insights,Consensus from 2 models: llama-3-70b: FTFT has opportunities to expand its platform into adjacent ma...
FTFT,transformation_potential,3.5,0.75,strategic_insights,Consensus from 2 models: llama-3-70b: FTFT has demonstrated a willingness to adapt its business mode...
FTFT,moat_switching_costs,2.5,0.6,competitive_moat,"Consensus from 2 models: llama-3-70b: FTFT's customers face moderate switching costs, as they would ..."
FTFT,market_timing,3.5,0.75,strategic_insights,Consensus from 2 models: llama-3-70b: FTFT is well-positioned to benefit from emerging trends in AI ...
FTFT,moat_barriers_to_entry,3.0,0.75,competitive_moat,"Consensus from 2 models: llama-3-70b: FTFT operates in a sector with high barriers to entry, includi..."
FTFT,management_quality,3.5,0.8,strategic_insights,"Consensus from 2 models: llama-3-70b: FTFT's management team has a strong track record of execution,..."
FTFT,moat_brand_monopoly,2.5,0.6499999999999999,competitive_moat,"Consensus from 2 models: llama-3-70b: FTFT has a recognized brand in the technology sector, but its ..."
FTFT,technology_moats,3.5,0.75,strategic_insights,"Consensus from 2 models: llama-3-70b: FTFT has a strong technology foundation, with significant inve..."
FTFT,major_risk_factors,2.5,0.8,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 3 identified risk factors with average impact 3.0/5.0...
FTFT,competitive_positioning,2.366666666666667,0.8999999999999999,competitive,"Consensus from 2 models: llama-3-70b: Analysis of 3 competitors, average threat level: 3.7/5.0; mixt..."
FTFT,COMPOSITE_SCORE,1.9702380952380951,0.7249999999999999,composite,Weighted composite from 15 components
