company_ticker,score_component,score,confidence,category,justification
RCT,moat_network_effects,3.0,0.55,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Network Effects; mixtral-8...
RCT,competitive_differentiation,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: RCT Inc. ...
RCT,management_quality,3.5,0.65,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: RCT Inc. ...
RCT,moat_economies_of_scale,3.5,0.6499999999999999,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Economies Of Scale; mixtra...
RCT,key_growth_drivers,3.583333333333333,0.875,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 3 identified growth drivers; mixtral-8x7b: Based on 3...
RCT,platform_expansion,3.0,0.55,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: RCT Inc. ...
RCT,transformation_potential,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: RCT Inc. ...
RCT,moat_switching_costs,3.5,0.6,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Switching Costs; mixtral-8...
RCT,market_timing,3.0,0.55,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: RCT Inc. ...
RCT,moat_barriers_to_entry,3.5,0.6,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Barriers To Entry; mixtral...
RCT,technology_moats,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: RCT Inc. ...
RCT,moat_brand_monopoly,3.5,0.6499999999999999,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Brand Monopoly; mixtral-8x...
RCT,major_risk_factors,2.75,0.8,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 2 identified risk factors; mixtral-8x7b: Based on 2 i...
RCT,competitive_positioning,3.0500000000000003,0.8999999999999999,competitive,"Consensus from 1 models: mixtral-8x7b: Analysis of 3 competitors, average threat level: 3.0/5.0"
RCT,COMPOSITE_SCORE,2.4990079365079363,0.6527777777777777,composite,Weighted composite from 14 components
