company_ticker,score_component,score,confidence,category,justification
HIT,major_risk_factors,2.5,0.8333333333333331,strategic_insights,Consensus from 3 models: llama-3-70b: Based on 3 identified risk factors; meta-llama/Meta-Llama-3.1-...
HIT,moat_economies_of_scale,3.6666666666666665,0.6666666666666666,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Economies Of Scale; meta-l...
HIT,moat_barriers_to_entry,3.6666666666666665,0.6333333333333333,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Barriers To Entry; meta-ll...
HIT,moat_network_effects,3.0,0.5333333333333333,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Network Effects; meta-llam...
HIT,management_quality,3.6666666666666665,0.6666666666666666,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; meta-llama/Meta-Llama-3...
HIT,technology_moats,3.3333333333333335,0.6333333333333333,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; meta-llama/Meta-Llama-3...
HIT,moat_switching_costs,3.6666666666666665,0.6999999999999998,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Switching Costs; meta-llam...
HIT,key_growth_drivers,3.6666666666666665,0.7999999999999999,strategic_insights,Consensus from 3 models: llama-3-70b: Based on 2 identified growth drivers; meta-llama/Meta-Llama-3....
HIT,competitive_differentiation,3.6666666666666665,0.7000000000000001,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; meta-llama/Meta-Llama-3...
HIT,market_timing,3.3333333333333335,0.6,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; meta-llama/Meta-Llama-3...
HIT,competitive_positioning,2.491666666666667,0.85,competitive,"Consensus from 2 models: meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo: Analysis of 3 competitors, a..."
HIT,transformation_potential,3.3333333333333335,0.6,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; meta-llama/Meta-Llama-3...
HIT,red_flags,2.0,0.75,strategic_insights,Consensus from 1 models: meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo: Based on 1 identified red fl...
HIT,platform_expansion,3.6666666666666665,0.7000000000000001,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; meta-llama/Meta-Llama-3...
HIT,moat_brand_monopoly,3.6666666666666665,0.6999999999999998,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Brand Monopoly; meta-llama...
HIT,COMPOSITE_SCORE,2.5555555555555554,0.6916666666666667,composite,Weighted composite from 15 components
