company_ticker,score_component,score,confidence,category,justification
TTD,moat_barriers_to_entry,3.3571428571428577,0.6642857142857143,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Barriers To Entry; llama-3...
TTD,competitive_positioning,2.162962962962963,0.8999999999999999,competitive,"Consensus from 2 models: llama-3.1-70b: Analysis of 3 competitors, average threat level: 3.7/5.0; mi..."
TTD,transformation_potential,3.2857142857142856,0.6214285714285716,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; llama-3.1-70b: TTD Inc....
TTD,moat_switching_costs,3.3571428571428577,0.6285714285714286,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Switching Costs; llama-3.1...
TTD,moat_brand_monopoly,3.2857142857142856,0.6571428571428573,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Brand Monopoly; llama-3.1-...
TTD,moat_economies_of_scale,3.642857142857143,0.7285714285714286,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Economies Of Scale; llama-...
TTD,moat_network_effects,3.2857142857142856,0.6214285714285716,competitive_moat,Consensus from 3 models: llama-3-70b: Extracted from narrative analysis - Network Effects; llama-3.1...
TTD,management_quality,3.2857142857142856,0.5857142857142857,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; llama-3.1-70b: TTD Inc....
TTD,red_flags,3.0,0.7722222222222223,strategic_insights,Consensus from 2 models: llama-3.1-70b: Based on 2 identified red flags with average impact 3.0/5.0;...
TTD,major_risk_factors,2.4523809523809526,0.85,strategic_insights,Consensus from 3 models: llama-3-70b: Based on 3 identified risk factors; llama-3.1-70b: Based on 3 ...
TTD,platform_expansion,3.642857142857143,0.6571428571428573,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; llama-3.1-70b: TTD Inc....
TTD,technology_moats,3.2857142857142856,0.6214285714285716,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; llama-3.1-70b: TTD Inc....
TTD,competitive_differentiation,3.2857142857142856,0.6214285714285716,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; llama-3.1-70b: TTD Inc....
TTD,key_growth_drivers,3.642857142857143,0.8142857142857144,strategic_insights,Consensus from 3 models: llama-3-70b: Based on 2 identified growth drivers; llama-3.1-70b: Based on ...
TTD,market_timing,3.2857142857142856,0.6214285714285716,strategic_insights,Consensus from 3 models: llama-3-70b: Default score from narrative analysis; llama-3.1-70b: TTD Inc....
TTD,COMPOSITE_SCORE,2.4005102040816326,0.7015079365079365,composite,Weighted composite from 15 components
