company_ticker,score_component,score,confidence,category,justification
TGHL,moat_network_effects,3.0,0.55,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Network Effects; mixtral-8...
TGHL,competitive_differentiation,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: TGHL has ...
TGHL,management_quality,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: TGHL has ...
TGHL,moat_economies_of_scale,3.5,0.6499999999999999,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Economies Of Scale; mixtra...
TGHL,key_growth_drivers,3.25,0.8,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 2 identified growth drivers; mixtral-8x7b: Based on 2...
TGHL,platform_expansion,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: TGHL has ...
TGHL,transformation_potential,3.0,0.55,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: TGHL has ...
TGHL,moat_switching_costs,3.0,0.6,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Switching Costs; mixtral-8...
TGHL,market_timing,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: TGHL is r...
TGHL,moat_barriers_to_entry,3.0,0.6,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Barriers To Entry; mixtral...
TGHL,technology_moats,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: TGHL has ...
TGHL,moat_brand_monopoly,3.5,0.6499999999999999,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Brand Monopoly; mixtral-8x...
TGHL,major_risk_factors,2.5,0.8499999999999999,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 3 identified risk factors; mixtral-8x7b: Based on 2 i...
TGHL,competitive_positioning,2.5,0.8999999999999999,competitive,"Consensus from 1 models: mixtral-8x7b: Analysis of 3 competitors, average threat level: 4.0/5.0"
TGHL,COMPOSITE_SCORE,2.3482142857142856,0.6499999999999999,composite,Weighted composite from 14 components
