company_ticker,score_component,score,confidence,category,justification
ORKT,moat_network_effects,3.0,0.55,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Network Effects; mixtral-8...
ORKT,competitive_differentiation,3.5,0.7,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: ORKT Inc....
ORKT,management_quality,3.5,0.7,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: ORKT Inc....
ORKT,moat_economies_of_scale,3.5,0.7,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Economies Of Scale; mixtra...
ORKT,key_growth_drivers,4.0,0.8499999999999999,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 3 identified growth drivers; mixtral-8x7b: Based on 2...
ORKT,platform_expansion,3.5,0.65,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: ORKT Inc....
ORKT,transformation_potential,3.5,0.65,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: ORKT Inc....
ORKT,moat_switching_costs,3.5,0.6499999999999999,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Switching Costs; mixtral-8...
ORKT,market_timing,3.5,0.65,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: ORKT Inc....
ORKT,moat_barriers_to_entry,3.5,0.6,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Barriers To Entry; mixtral...
ORKT,technology_moats,3.5,0.7,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: ORKT Inc....
ORKT,moat_brand_monopoly,3.5,0.6499999999999999,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Brand Monopoly; mixtral-8x...
ORKT,major_risk_factors,2.5,0.8499999999999999,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 3 identified risk factors; mixtral-8x7b: Based on 2 i...
ORKT,competitive_positioning,2.5333333333333337,0.8999999999999999,competitive,"Consensus from 1 models: mixtral-8x7b: Analysis of 3 competitors, average threat level: 3.7/5.0"
ORKT,COMPOSITE_SCORE,2.5833333333333335,0.6833333333333331,composite,Weighted composite from 14 components
