company_ticker,score_component,score,confidence,category,justification
HPAI,moat_network_effects,2.5,0.55,competitive_moat,Consensus from 2 models: mixtral-8x7b: Extracted from narrative analysis - Network Effects; llama-3-...
HPAI,competitive_differentiation,3.5,0.65,strategic_insights,Consensus from 2 models: mixtral-8x7b: Default score from narrative analysis; llama-3-70b: HPAI has ...
HPAI,management_quality,3.5,0.65,strategic_insights,Consensus from 2 models: mixtral-8x7b: Default score from narrative analysis; llama-3-70b: HPAI's ma...
HPAI,moat_economies_of_scale,3.5,0.7,competitive_moat,Consensus from 2 models: mixtral-8x7b: Extracted from narrative analysis - Economies Of Scale; llama...
HPAI,key_growth_drivers,3.6666666666666665,0.85,strategic_insights,Consensus from 1 models: llama-3-70b: Based on 3 identified growth drivers with average impact 3.7/5...
HPAI,platform_expansion,3.5,0.65,strategic_insights,Consensus from 2 models: mixtral-8x7b: Default score from narrative analysis; llama-3-70b: HPAI has ...
HPAI,transformation_potential,3.5,0.65,strategic_insights,Consensus from 2 models: mixtral-8x7b: Default score from narrative analysis; llama-3-70b: HPAI has ...
HPAI,moat_switching_costs,3.0,0.6,competitive_moat,Consensus from 2 models: mixtral-8x7b: Extracted from narrative analysis - Switching Costs; llama-3-...
HPAI,market_timing,3.5,0.65,strategic_insights,Consensus from 2 models: mixtral-8x7b: Default score from narrative analysis; llama-3-70b: HPAI is w...
HPAI,moat_barriers_to_entry,3.5,0.7,competitive_moat,Consensus from 2 models: mixtral-8x7b: Extracted from narrative analysis - Barriers To Entry; llama-...
HPAI,technology_moats,3.5,0.65,strategic_insights,Consensus from 2 models: mixtral-8x7b: Default score from narrative analysis; llama-3-70b: HPAI has ...
HPAI,moat_brand_monopoly,3.0,0.6499999999999999,competitive_moat,Consensus from 2 models: mixtral-8x7b: Extracted from narrative analysis - Brand Monopoly; llama-3-7...
HPAI,red_flags,3.0,0.75,strategic_insights,Consensus from 1 models: llama-3-70b: Based on 1 identified red flags with average impact 3.0/5.0
HPAI,major_risk_factors,3.0,0.75,strategic_insights,Consensus from 2 models: mixtral-8x7b: Based on 1 identified risk factors; llama-3-70b: Based on 2 i...
HPAI,competitive_positioning,2.5333333333333337,0.8999999999999999,competitive,"Consensus from 1 models: llama-3-70b: Analysis of 3 competitors, average threat level: 3.7/5.0"
HPAI,COMPOSITE_SCORE,2.2063492063492065,0.6849999999999999,composite,Weighted composite from 15 components
