company_ticker,score_component,score,confidence,category,justification
IMMR,moat_network_effects,3.0,0.55,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Network Effects; mixtral-8...
IMMR,competitive_differentiation,3.0,0.65,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: IMMR has ...
IMMR,management_quality,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: IMMR has ...
IMMR,moat_economies_of_scale,3.5,0.7,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Economies Of Scale; mixtra...
IMMR,key_growth_drivers,3.5,0.8499999999999999,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 3 identified growth drivers; mixtral-8x7b: Based on 2...
IMMR,platform_expansion,3.0,0.65,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: IMMR has ...
IMMR,transformation_potential,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: IMMR has ...
IMMR,moat_switching_costs,3.0,0.6,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Switching Costs; mixtral-8...
IMMR,market_timing,3.0,0.6,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: IMMR is r...
IMMR,moat_barriers_to_entry,3.0,0.6499999999999999,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Barriers To Entry; mixtral...
IMMR,technology_moats,3.0,0.65,strategic_insights,Consensus from 2 models: llama-3-70b: Default score from narrative analysis; mixtral-8x7b: IMMR has ...
IMMR,moat_brand_monopoly,3.0,0.6,competitive_moat,Consensus from 2 models: llama-3-70b: Extracted from narrative analysis - Brand Monopoly; mixtral-8x...
IMMR,major_risk_factors,2.25,0.8499999999999999,strategic_insights,Consensus from 2 models: llama-3-70b: Based on 4 identified risk factors; mixtral-8x7b: Based on 2 i...
IMMR,competitive_positioning,3.2,0.8999999999999999,competitive,"Consensus from 1 models: mixtral-8x7b: Analysis of 3 competitors, average threat level: 3.0/5.0"
IMMR,COMPOSITE_SCORE,2.3214285714285716,0.672222222222222,composite,Weighted composite from 14 components
